TelCon,Content code,start,end,duration,content,topic
F34,p,301.431,302.867,1.436,cF,other
F34,s,302.867,304.095,1.228,silence,other
F34,p,304.095,305.558,1.463,cF,other
F34,s,305.558,305.819,0.261,silence,other
F34,p,305.819,306.449,0.63,rF,other
F34,pp,306.449,306.685,0.236,cF rF,other
F34,l,306.685,307.038,0.353,laughter_cF,other
F34,end,307.038,309.199,2.161,end,end
F35,s,0,1.502,1.502,silence,other
F35,p,1.502,1.967,0.465,rM,other
F35,s,1.967,2.784,0.817,silence,other
F35,p,2.784,3.066,0.282,cF,other
F35,f,3.066,3.643,0.577,filler_cF,other
F35,p,3.643,4.389,0.746,cF,other
F35,f,4.389,4.756,0.367,filler_cF,other
F35,p,4.756,5.938,1.182,cF,other
F35,f,5.938,6.209,0.271,filler_cF,other
F35,p,6.209,6.333,0.124,cF,other
F35,pp,6.333,6.62,0.287,cF rM,other
F35,s,6.62,6.924,0.304,silence,other
F35,p,6.924,7.629,0.705,cF,other
F35,f,7.629,8.15,0.521,filler_cF,other
F35,p,8.15,10.515,2.365,cF,steel_wool
F35,s,10.515,10.839,0.324,silence,steel_wool
F35,p,10.839,11.91,1.071,rM,steel_wool
F35,p,11.91,12.613,0.703,cF,steel_wool
F35,s,12.613,13.303,0.69,silence,steel_wool
F35,f,13.303,13.557,0.254,filler_cF,steel_wool
F35,pf,13.557,13.867,0.31,filler_cF rM,steel_wool
F35,p,13.867,14.669,0.802,rM,steel_wool
F35,s,14.669,15.186,0.517,silence,steel_wool
F35,p,15.186,15.469,0.283,cF,steel_wool
F35,f,15.469,15.821,0.352,filler_cF,steel_wool
F35,p,15.821,17.993,2.172,cF,steel_wool
F35,pp,17.993,18.542,0.549,cF rM,steel_wool
F35,p,18.542,19.056,0.514,cF,steel_wool
F35,s,19.056,19.603,0.547,silence,steel_wool
F35,p,19.603,26.493,6.89,rM,steel_wool
F35,l,26.493,27.607,1.114,laughter_rM,steel_wool
F35,p,27.607,32.178,4.571,rM,steel_wool
F35,s,32.178,32.367,0.189,silence,steel_wool
F35,p,32.367,33.532,1.165,cF,steel_wool
F35,l,33.532,33.742,0.21,laughter_cF,steel_wool
F35,p,33.742,34.145,0.403,cF,steel_wool
F35,f,34.145,34.485,0.34,filler_cF,steel_wool
F35,p,34.485,41.226,6.741,cF,steel_wool
F35,f,41.226,41.809,0.583,filler_cF,steel_wool
F35,p,41.809,43.895,2.086,cF,steel_wool
F35,f,43.895,44.26,0.365,filler_cF,steel_wool
F35,p,44.26,47.81590952,3.555909516,cF,steel_wool
F35,p,47.81590952,48.797,0.981090484,rM,steel_wool
F35,p,48.797,49.128,0.331,cF,steel_wool
F35,s,49.128,50.782,1.654,silence,steel_wool
F35,p,50.782,52.288,1.506,rM,axe
F35,s,52.288,52.618,0.33,silence,axe
F35,p,52.618,53.109,0.491,cF,axe
F35,s,53.109,53.748,0.639,silence,axe
F35,f,53.748,54.158,0.41,filler_cF,axe
F35,f,54.158,54.466,0.308,filler_rM,axe
F35,s,54.466,56.101,1.635,silence,axe
F35,p,56.101,56.816,0.715,rM,axe
F35,l,56.816,57.158,0.342,laughter_rM,axe
F35,p,57.158,59.488,2.33,cF,axe
F35,pp,59.488,59.988,0.5,cF rM,axe
F35,f,59.988,62.274,2.286,filler_cF,axe
F35,p,62.274,65.558,3.284,cF,axe
F35,f,65.558,65.878,0.32,filler_cF,axe
F35,pp,65.878,66.227,0.349,cF rM,axe
F35,s,66.227,67.372,1.145,silence,axe
F35,p,67.372,68,0.628,cF,axe
F35,s,68,68.433,0.433,silence,axe
F35,p,68.433,75.98,7.547,rM,axe
F35,f,75.98,76.322,0.342,filler_rM,axe
F35,p,76.322,78.73250401,2.410504009,rM,axe
F35,p,78.73250401,79.93,1.197495991,cF,axe
F35,p,79.93,80.683,0.753,rM,axe
F35,pp,80.683,81.196,0.513,cF rM,axe
F35,p,81.196,82.508,1.312,rM,axe
F35,s,82.508,83.272,0.764,silence,axe
F35,f,83.272,83.525,0.253,filler_cF,axe
F35,p,83.525,84.798,1.273,cF,axe
F35,f,84.798,85.369,0.571,filler_cF,axe
F35,p,85.369,87.975,2.606,cF,axe
F35,f,87.975,88.595,0.62,filler_cF,axe
F35,p,88.595,92.147,3.552,cF,axe
F35,f,92.147,92.679,0.532,filler_cF,axe
F35,p,92.679,95.943,3.264,cF,axe
F35,pl,95.943,97.625,1.682,cF laughter_rM,axe
F35,p,97.625,98.697,1.072,cF,axe
F35,f,98.697,99.176,0.479,filler_cF,axe
F35,p,99.176,103.932,4.756,rM,axe
F35,pp,103.932,104.191,0.259,cF rM,axe
F35,pf,104.191,104.367,0.176,cF filler_rM,axe
F35,s,104.367,105.675,1.308,silence,axe
F35,p,105.675,106.093,0.418,cF,axe
F35,p,106.093,106.34,0.247,rM,axe
F35,s,106.34,107.77,1.43,silence,axe
F35,p,107.77,111.425,3.655,cF,axe
F35,p,111.425,112.298,0.873,rM,axe
F35,s,112.298,112.472,0.174,silence,axe
F35,p,112.472,113.03,0.558,cF,axe
F35,s,113.03,113.994,0.964,silence,axe
F35,p,113.994,115.357,1.363,rM,pistol
F35,s,115.357,116.438,1.081,silence,pistol
F35,p,116.438,117.684,1.246,cF,pistol
F35,s,117.684,118.093,0.409,silence,pistol
F35,p,118.093,119.041,0.948,rM,pistol
F35,pp,119.041,119.465,0.424,cF rM,pistol
F35,p,119.465,120.166,0.701,cF,pistol
F35,s,120.166,120.291,0.125,silence,pistol
F35,p,120.291,122.179,1.888,rM,pistol
F35,pl,122.179,124.024,1.845,cF laughter_rM,pistol
F35,pp,124.024,124.565,0.541,cF rM,pistol
F35,p,124.565,125.047,0.482,cF,pistol
F35,pl,125.047,126.619,1.572,cF laughter_rM,pistol
F35,p,126.619,126.735,0.116,rM,butter
F35,pp,126.735,127.026,0.291,cF rM,butter
F35,p,127.026,127.575,0.549,rM,butter
F35,p,127.575,128.889,1.314,cF,butter
F35,s,128.889,129.24615,0.357149974,silence,butter
F35,p,129.24615,131.867,2.620850026,rM,butter
F35,s,131.867,133.355,1.488,silence,butter
F35,f,133.355,133.75,0.395,filler_cF,butter
F35,p,133.75,133.983,0.233,cF,butter
F35,p,133.983,134.85,0.867,rM,butter
F35,pp,134.85,135.889,1.039,cF rM,butter
F35,p,135.889,136.604,0.715,cF,butter
F35,f,136.604,137.12,0.516,filler_cF,butter
F35,p,137.12,143.119,5.999,cF,butter
F35,p,143.119,143.479,0.36,rM,butter
F35,s,143.479,144.062,0.583,silence,butter
F35,p,144.062,144.494,0.432,cF,butter
F35,pf,144.494,144.827,0.333,cF filler_rM,butter
F35,p,144.827,145.051,0.224,cF,butter
F35,s,145.051,145.658,0.607,silence,butter
F35,p,145.658,146.689,1.031,rM,butter
F35,pp,146.689,146.98,0.291,cF rM,butter
F35,p,146.98,149.816,2.836,rM,butter
F35,p,149.816,149.92,0.104,cF,butter
F35,pf,149.92,150.348,0.428,cF filler_rM,butter
F35,s,150.348,151.104,0.756,silence,butter
F35,p,151.104,152.593,1.489,rM,butter
F35,f,152.593,153.008,0.415,filler_rM,butter
F35,pf,153.008,153.402,0.394,cF filler_rM,butter
F35,pp,153.402,154.514,1.112,cF rM,butter
F35,p,154.514,156.393,1.879,cF,butter
F35,s,156.393,156.551,0.158,silence,butter
F35,p,156.551,158.835,2.284,rM,butter
F35,p,158.835,162.687737,3.852736986,cF,butter
F35,p,162.687737,164.09,1.402263014,rM,butter
F35,p,164.09,164.81,0.72,cF,butter
F35,pp,164.81,165.098,0.288,cF rM,butter
F35,p,165.098,166.304,1.206,rM,butter
F35,p,166.304,168.808,2.504,cF,butter
F35,pp,168.808,169.145,0.337,cF rM,butter
F35,p,169.145,169.465,0.32,cF,butter
F35,s,169.465,169.747,0.282,silence,butter
F35,p,169.747,170.47,0.723,rM,butter
F35,s,170.47,170.97,0.5,silence,butter
F35,p,170.97,171.442,0.472,rM,newspaper
F35,f,171.442,172,0.558,filler_rM,newspaper
F35,p,172,173.122,1.122,rM,newspaper
F35,s,173.122,173.97,0.848,silence,newspaper
F35,f,173.97,174.486,0.516,filler_cF,newspaper
F35,p,174.486,177.207,2.721,cF,newspaper
F35,s,177.207,177.798,0.591,silence,newspaper
F35,p,177.798,182.41,4.612,rM,newspaper
F35,pp,182.41,182.95,0.54,cF rM,newspaper
F35,p,182.95,183.208,0.258,cF,newspaper
F35,s,183.208,183.749,0.541,silence,newspaper
F35,p,183.749,183.853,0.104,cF,newspaper
F35,pp,183.853,184.616,0.763,cF rM,newspaper
F35,p,184.616,185.356,0.74,rM,newspaper
F35,pp,185.356,185.505,0.149,cF rM,newspaper
F35,p,185.505,185.73,0.225,cF,newspaper
F35,s,185.73,186.807,1.077,silence,newspaper
F35,f,186.807,187.307,0.5,filler_rM,lighter
F35,p,187.307,188.324,1.017,rM,lighter
F35,s,188.324,188.79,0.466,silence,lighter
F35,p,188.79,190.436,1.646,cF,lighter
F35,pp,190.436,190.928,0.492,cF rM,lighter
F35,p,190.928,191.284,0.356,rM,lighter
F35,pp,191.284,191.582,0.298,cF rM,lighter
F35,p,191.582,191.704,0.122,cF,lighter
F35,s,191.704,192.576,0.872,silence,lighter
F35,p,192.576,192.983,0.407,rM,lighter
F35,s,192.983,193.332,0.349,silence,lighter
F35,p,193.332,193.678,0.346,rM,clothing
F35,f,193.678,194.156,0.478,filler_rM,clothing
F35,p,194.156,195.619,1.463,rM,clothing
F35,s,195.619,196.157,0.538,silence,clothing
F35,f,196.157,196.415,0.258,filler_cF,clothing
F35,p,196.415,197.561,1.146,cF,clothing
F35,f,197.561,198.022,0.461,filler_cF,clothing
F35,p,198.022,200.429,2.407,rM,clothing
F35,ll,200.429,201.644,1.215,laughter_cF laughter_rM,clothing
F35,p,201.644,203.703,2.059,cF,clothing
F35,p,203.703,204.175,0.472,rM,clothing
F35,pf,204.175,204.602,0.427,filler_cF rM,clothing
F35,p,204.602,206.935,2.333,rM,clothing
F35,l,206.935,207.342,0.407,laughter_rM,clothing
F35,p,207.342,208.357,1.015,rM,clothing
F35,pl,208.357,209.995,1.638,cF laughter_rM,clothing
F35,s,209.995,210.627,0.632,silence,clothing
F35,pf,210.627,211.083,0.456,filler_cF rM,canvas
F35,s,211.083,212.053,0.97,silence,canvas
F35,pp,212.053,212.967,0.914,cF rM,canvas
F35,p,212.967,213.973,1.006,rM,canvas
F35,p,213.973,214.921,0.948,cF,canvas
F35,s,214.921,215.138,0.217,silence,canvas
F35,p,215.138,216.019,0.881,rM,canvas
F35,s,216.019,216.135,0.116,silence,canvas
F35,p,216.135,216.41,0.275,cF,canvas
F35,p,216.41,216.684,0.274,rM,canvas
F35,s,216.684,217.582,0.898,silence,canvas
F35,p,217.582,218.029,0.447,rM,airmap
F35,f,218.029,218.57,0.541,filler_rM,airmap
F35,p,218.57,220.125,1.555,rM,airmap
F35,s,220.125,221.332,1.207,silence,airmap
F35,f,221.332,221.973,0.641,filler_cF,airmap
F35,p,221.973,224.998,3.025,cF,airmap
F35,s,224.998,225.239,0.241,silence,airmap
F35,p,225.239,226.932,1.693,rM,airmap
F35,s,226.932,228.208,1.276,silence,airmap
F35,p,228.208,229.502,1.294,rM,whisky
F35,l,229.502,230.041,0.539,laughter_rM,whisky
F35,s,230.041,230.291,0.25,silence,whisky
F35,f,230.291,230.673,0.382,filler_cF,whisky
F35,p,230.673,231.771,1.098,cF,whisky
F35,p,231.771,232.866,1.095,rM,whisky
F35,pp,232.866,233.451,0.585,cF rM,whisky
F35,p,233.451,234.499,1.048,rM,whisky
F35,p,234.499,235.738,1.239,cF,whisky
F35,l,235.738,236.12,0.382,laughter_rM,whisky
F35,p,236.12,237.392,1.272,rM,whisky
F35,pp,237.392,238.773,1.381,cF rM,whisky
F35,s,238.773,239.405,0.632,silence,whisky
F35,l,239.405,240.249,0.844,laughter_rM,whisky
F35,p,240.249,241.854,1.605,rM,compass
F35,s,241.854,243.334,1.48,silence,compass
F35,f,243.334,243.916,0.582,filler_cF,compass
F35,p,243.916,245.504,1.588,cF,compass
F35,p,245.504,246.07,0.566,rM,compass
F35,p,246.07,247.701,1.631,cF,compass
F35,f,247.701,248.1,0.399,filler_cF,compass
F35,p,248.1,250.818,2.718,cF,compass
F35,f,250.818,251.223,0.405,filler_cF,compass
F35,p,251.223,257.345,6.122,cF,compass
F35,l,257.345,258.0599577,0.714957659,laughter_cF,compass
F35,ll,258.0599577,259.241,1.181042341,laughter_cF laughter_rM,compass
F35,pl,259.241,260.057,0.816,cF laughter_rM,compass
F35,p,260.057,260.837,0.78,cF,compass
F35,s,260.837,261.719,0.882,silence,compass
F35,p,261.719,262.592,0.873,rM,compass
F35,f,262.592,263.257,0.665,filler_rM,chocolate
F35,p,263.257,265.206,1.949,rM,chocolate
F35,pp,265.206,266.425,1.219,cF rM,chocolate
F35,p,266.425,266.641,0.216,rM,chocolate
F35,s,266.641,266.957,0.316,silence,chocolate
F35,p,266.957,267.855,0.898,cF,chocolate
F35,s,267.855,268.519,0.664,silence,chocolate
F35,pp,268.519,269.026,0.507,cF rM,other
F35,p,269.026,271.711,2.685,cF,other
F35,f,271.711,272.034,0.323,filler_cF,other
F35,p,272.034,274.705,2.671,cF,other
F35,pp,274.705,274.93,0.225,cF rM,other
F35,p,274.93,276.285,1.355,cF,other
F35,pp,276.285,276.485,0.2,cF rM,other
F35,p,276.485,277.794,1.309,cF,other
F35,pbc,277.794,278.154,0.36,bc_rM cF,other
F35,p,278.154,278.752,0.598,cF,other
F35,p,278.752,279.018,0.266,rM,other
F35,s,279.018,279.218,0.2,silence,other
F35,p,279.218,279.484,0.266,cF,other
F35,p,279.484,282.077,2.593,rM,other
F35,pl,282.077,282.652,0.575,cF laughter_rM,other
F35,p,282.652,282.794,0.142,cF,other
F35,s,282.794,283.512,0.718,silence,other
F35,p,283.512,283.618,0.106,cF,other
F35,pp,283.618,284.028,0.41,cF rM,other
F35,p,284.028,285.2563189,1.228318914,rM,other
F35,p,285.2563189,285.913,0.656681086,cF,other
F35,s,285.913,286.188,0.275,silence,other
F35,p,286.188,286.886,0.698,rM,other
F35,p,286.886,287.194,0.308,cF,other
F35,end,287.194,289.97,2.776,end,end
F36,s,0,0.601,0.601,silence,other
F36,p,0.601,0.87,0.269,rF,other
F36,s,0.87,1.492,0.622,silence,other
F36,p,1.492,2.115,0.623,cM,other
F36,s,2.115,2.865,0.75,silence,other
F36,p,2.865,3.096,0.231,rF,other
F36,s,3.096,6.81,3.714,silence,other
F36,p,6.81,7.352,0.542,cM,other
F36,s,7.352,8.021,0.669,silence,other
F36,p,8.021,8.252,0.231,rF,other
F36,s,8.252,8.656,0.404,silence,other
F36,p,8.656,9.106,0.45,cM,other
F36,s,9.106,9.579,0.473,silence,other
F36,p,9.579,9.822,0.243,rF,other
F36,s,9.822,10.122,0.3,silence,other
F36,p,10.122,10.978,0.856,cM,other
F36,f,10.978,11.152,0.174,filler_cM,other
F36,pf,11.152,11.302,0.15,filler_cM rF,other
F36,f,11.302,11.634,0.332,filler_cM,other
F36,p,11.634,15.678,4.044,cM,other
F36,s,15.678,16.372,0.694,silence,other
F36,p,16.372,16.774,0.402,rF,other
F36,l,16.774,17.083,0.309,laughter_rF,other
F36,s,17.083,18.498,1.415,silence,other
F36,f,18.498,19.446,0.948,filler_cM,steel_wool
F36,pp,19.446,19.731,0.285,cM rF,steel_wool
F36,p,19.731,21.453,1.722,cM,steel_wool
F36,s,21.453,22.159,0.706,silence,steel_wool
F36,p,22.159,22.42,0.261,rF,steel_wool
F36,s,22.42,23.43,1.01,silence,steel_wool
F36,p,23.43,26.315,2.885,rF,steel_wool
F36,s,26.315,26.67,0.355,silence,steel_wool
F36,f,26.67,27.202,0.532,filler_cM,steel_wool
F36,p,27.202,29.37,2.168,cM,steel_wool
F36,f,29.37,29.753,0.383,filler_cM,steel_wool
F36,pf,29.753,29.985,0.232,filler_cM rF,steel_wool
F36,p,29.985,31.433,1.448,cM,steel_wool
F36,pp,31.433,31.891,0.458,cM rF,steel_wool
F36,s,31.891,32.905,1.014,silence,steel_wool
F36,p,32.905,33.432,0.527,cM,steel_wool
F36,f,33.432,34.202,0.77,filler_cM,steel_wool
F36,s,34.202,35.31,1.108,silence,steel_wool
F36,f,35.31,35.479,0.169,filler_cM,steel_wool
F36,s,35.479,36.441,0.962,silence,steel_wool
F36,p,36.441,38.151,1.71,rF,steel_wool
F36,s,38.151,38.524,0.373,silence,steel_wool
F36,p,38.524,42.452,3.928,cM,steel_wool
F36,f,42.452,43.08,0.628,filler_cM,steel_wool
F36,p,43.08,48.024,4.944,cM,steel_wool
F36,pf,48.024,48.305,0.281,filler_cM rF,steel_wool
F36,p,48.305,53.512,5.207,cM,steel_wool
F36,pp,53.512,54.839,1.327,cM rF,steel_wool
F36,s,54.839,55.951,1.112,silence,steel_wool
F36,f,55.951,56.25,0.299,filler_cM,steel_wool
F36,pf,56.25,56.667,0.417,cM filler_rF,steel_wool
F36,s,56.667,57.181,0.514,silence,steel_wool
F36,p,57.181,58.695,1.514,cM,steel_wool
F36,s,58.695,59.526,0.831,silence,steel_wool
F36,p,59.526,63.595,4.069,rF,steel_wool
F36,s,63.595,64.077,0.482,silence,steel_wool
F36,p,64.077,66.863,2.786,cM,steel_wool
F36,f,66.863,67.451,0.588,filler_cM,steel_wool
F36,p,67.451,69.357,1.906,cM,steel_wool
F36,s,69.357,70.535,1.178,silence,steel_wool
F36,p,70.535,73.844,3.309,rF,steel_wool
F36,f,73.844,74.376,0.532,filler_cM,steel_wool
F36,pp,74.376,75.666,1.29,cM rF,steel_wool
F36,p,75.666,77.056,1.39,cM,steel_wool
F36,f,77.056,77.645,0.589,filler_cM,steel_wool
F36,pp,77.645,78.009,0.364,cM rF,steel_wool
F36,p,78.009,80.106,2.097,cM,steel_wool
F36,f,80.106,80.76,0.654,filler_cM,steel_wool
F36,p,80.76,86.385,5.625,cM,steel_wool
F36,f,86.385,86.796,0.411,filler_cM,steel_wool
F36,p,86.796,90.025,3.229,cM,steel_wool
F36,pp,90.025,90.296,0.271,cM rF,steel_wool
F36,p,90.296,93.65,3.354,cM,steel_wool
F36,f,93.65,94.238,0.588,filler_cM,steel_wool
F36,p,94.238,96.07,1.832,cM,steel_wool
F36,s,96.07,96.593,0.523,silence,steel_wool
F36,p,96.593,97.135,0.542,rF,steel_wool
F36,s,97.135,97.827,0.692,silence,steel_wool
F36,p,97.827,102.565,4.738,cM,steel_wool
F36,s,102.565,103.9,1.335,silence,steel_wool
F36,p,103.9,104.087,0.187,rF,steel_wool
F36,s,104.087,107.207,3.12,silence,steel_wool
F36,p,107.207,108.057,0.85,cM,steel_wool
F36,p,108.057,108.607,0.55,cM,axe
F36,pp,108.607,108.766,0.159,cM rF,axe
F36,p,108.766,111.195,2.429,cM,axe
F36,s,111.195,111.802,0.607,silence,axe
F36,p,111.802,112.148,0.346,rF,axe
F36,s,112.148,112.98,0.832,silence,axe
F36,p,112.98,114.269,1.289,cM,axe
F36,s,114.269,114.923,0.654,silence,axe
F36,p,114.923,115.67,0.747,rF,axe
F36,s,115.67,116.334,0.664,silence,axe
F36,f,116.334,117.156,0.822,filler_cM,axe
F36,s,117.156,117.559,0.403,silence,axe
F36,pp,117.559,117.69,0.131,cM rF,axe
F36,p,117.69,122.035,4.345,rF,axe
F36,pf,122.035,122.577,0.542,filler_cM rF,axe
F36,p,122.577,125.133,2.556,cM,axe
F36,f,125.133,125.62,0.487,filler_cM,axe
F36,p,125.62,126.554,0.934,cM,axe
F36,f,126.554,128.021,1.467,filler_cM,axe
F36,p,128.021,131.334,3.313,cM,axe
F36,f,131.334,131.643,0.309,filler_cM,axe
F36,bcf,131.643,131.942,0.299,bc_rF filler_cM,axe
F36,p,131.942,136.427,4.485,cM,axe
F36,f,136.427,136.896,0.469,filler_cM,axe
F36,p,136.896,139.673,2.777,cM,axe
F36,s,139.673,140.885,1.212,silence,axe
F36,f,140.885,141.754,0.869,filler_rF,axe
F36,p,141.754,145.549,3.795,rF,axe
F36,f,145.549,146.156,0.607,filler_rF,axe
F36,p,146.156,148.367,2.211,rF,axe
F36,f,148.367,148.826,0.459,filler_rF,axe
F36,p,148.826,153.529,4.703,rF,axe
F36,pbc,153.529,153.93,0.401,bc_cM rF,axe
F36,p,153.93,163.204,9.274,rF,axe
F36,p,163.204,165.089,1.885,cM,axe
F36,pp,165.089,165.599,0.51,cM rF,axe
F36,p,165.599,169.477,3.878,rF,axe
F36,pp,169.477,169.869,0.392,cM rF,axe
F36,s,169.869,170.813,0.944,silence,axe
F36,p,170.813,174.214,3.401,cM,axe
F36,f,174.214,174.803,0.589,filler_cM,axe
F36,p,174.803,185.174,10.371,cM,axe
F36,f,185.174,185.866,0.692,filler_cM,axe
F36,p,185.866,187.716,1.85,cM,axe
F36,pp,187.716,188.202,0.486,cM rF,axe
F36,s,188.202,190.873,2.671,silence,axe
F36,p,190.873,193.783,2.91,rF,axe
F36,p,193.783,194.677,0.894,cM,axe
F36,f,194.677,195.337,0.66,filler_rF,axe
F36,s,195.337,198.368,3.031,silence,axe
F36,p,198.368,202.743,4.375,rF,axe
F36,p,202.743,203.2,0.457,cM,axe
F36,f,203.2,203.906,0.706,filler_cM,axe
F36,l,203.906,207.046,3.14,laughter_cM,axe
F36,f,207.046,207.84,0.794,filler_cM,axe
F36,s,207.84,210.047,2.207,silence,axe
F36,p,210.047,217.486,7.439,rF,axe
F36,pp,217.486,219.317,1.831,cM rF,axe
F36,p,219.317,223.764,4.447,cM,axe
F36,pp,223.764,224.073,0.309,cM rF,axe
F36,p,224.073,224.559,0.486,cM,axe
F36,s,224.559,224.848,0.289,silence,axe
F36,p,224.848,228.613,3.765,rF,axe
F36,s,228.613,230.154,1.541,silence,axe
F36,p,230.154,234.667,4.513,cM,axe
F36,pp,234.667,234.91,0.243,cM rF,axe
F36,p,234.91,235.723,0.813,cM,axe
F36,p,235.723,235.987,0.264,rF,axe
F36,s,235.987,236.433,0.446,silence,axe
F36,p,236.433,237.208,0.775,cM,axe
F36,pp,237.208,237.554,0.346,cM rF,axe
F36,p,237.554,238.554,1,cM,axe
F36,p,238.554,239.224,0.67,cM,pistol
F36,f,239.224,239.691,0.467,filler_cM,pistol
F36,p,239.691,242.928,3.237,cM,pistol
F36,f,242.928,243.236,0.308,filler_cM,pistol
F36,p,243.236,244.54,1.304,cM,pistol
F36,s,244.54,245.441,0.901,silence,pistol
F36,p,245.441,246.291,0.85,rF,pistol
F36,l,246.291,246.973,0.682,laughter_rF,pistol
F36,f,246.973,247.874,0.901,filler_cM,pistol
F36,p,247.874,248.763,0.889,cM,pistol
F36,p,248.763,249.164,0.401,rF,pistol
F36,p,249.164,249.472,0.308,cM,pistol
F36,pp,249.472,250.183,0.711,cM rF,pistol
F36,p,250.183,251.927,1.744,rF,pistol
F36,s,251.927,252.225,0.298,silence,pistol
F36,p,252.225,253.532,1.307,cM,pistol
F36,f,253.532,254.038,0.506,filler_cM,pistol
F36,p,254.038,258.736,4.698,cM,pistol
F36,f,258.736,259.147,0.411,filler_cM,pistol
F36,p,259.147,261.908,2.761,cM,pistol
F36,f,261.908,262.357,0.449,filler_cM,pistol
F36,p,262.357,267.477,5.12,cM,pistol
F36,p,267.477,267.823,0.346,rF,pistol
F36,f,267.823,268.598,0.775,filler_cM,pistol
F36,p,268.598,270.331,1.733,cM,pistol
F36,pp,270.331,270.406,0.075,cM rF,pistol
F36,p,270.406,271.943,1.537,cM,pistol
F36,p,271.943,280.938,8.995,rF,pistol
